combination,generation,Cmax,percentage
soft_nearest_roulette,78,1188,-0.04302019315188762
soft_nearest_roulette,79,1188,-0.04302019315188762
soft_nearest_roulette,80,1188,-0.04302019315188762
soft_nearest_roulette,81,1188,-0.04302019315188762
soft_nearest_roulette,82,1188,-0.04302019315188762
soft_nearest_roulette,83,1188,-0.04302019315188762
soft_nearest_roulette,84,1188,-0.04302019315188762
soft_nearest_roulette,85,1188,-0.04302019315188762
soft_nearest_roulette,86,1188,-0.04302019315188762
soft_nearest_roulette,87,1188,-0.04302019315188762
soft_nearest_roulette,88,1188,-0.04302019315188762
soft_nearest_roulette,89,1188,-0.04302019315188762
soft_nearest_roulette,90,1188,-0.04302019315188762
soft_nearest_roulette,91,1188,-0.04302019315188762
soft_nearest_roulette,92,1188,-0.04302019315188762
soft_nearest_roulette,93,1188,-0.04302019315188762
soft_nearest_roulette,94,1188,-0.04302019315188762
soft_nearest_roulette,95,1188,-0.04302019315188762
soft_nearest_roulette,96,1188,-0.04302019315188762
soft_nearest_roulette,97,1188,-0.04302019315188762
soft_nearest_roulette,98,1188,-0.04302019315188762
soft_nearest_roulette,99,1188,-0.04302019315188762
soft_nearest_tournament,0,1304,-0.14486391571553994
soft_nearest_tournament,1,1199,-0.05267778753292362
soft_nearest_tournament,2,1199,-0.05267778753292362
soft_nearest_tournament,3,1199,-0.05267778753292362
soft_nearest_tournament,4,1199,-0.05267778753292362
soft_nearest_tournament,5,1199,-0.05267778753292362
soft_nearest_tournament,6,1199,-0.05267778753292362
soft_nearest_tournament,7,1194,-0.048287971905179985
soft_nearest_tournament,8,1194,-0.048287971905179985
soft_nearest_tournament,9,1194,-0.048287971905179985
soft_nearest_tournament,10,1194,-0.048287971905179985
soft_nearest_tournament,11,1194,-0.048287971905179985
soft_nearest_tournament,12,1194,-0.048287971905179985
soft_nearest_tournament,13,1194,-0.048287971905179985
soft_nearest_tournament,14,1194,-0.048287971905179985
soft_nearest_tournament,15,1194,-0.048287971905179985
soft_nearest_tournament,16,1194,-0.048287971905179985
soft_nearest_tournament,17,1194,-0.048287971905179985
soft_nearest_tournament,18,1194,-0.048287971905179985
soft_nearest_tournament,19,1194,-0.048287971905179985
soft_nearest_tournament,20,1194,-0.048287971905179985
soft_nearest_tournament,21,1194,-0.048287971905179985
soft_nearest_tournament,22,1194,-0.048287971905179985
soft_nearest_tournament,23,1194,-0.048287971905179985
soft_nearest_tournament,24,1194,-0.048287971905179985
soft_nearest_tournament,25,1194,-0.048287971905179985
soft_nearest_tournament,26,1194,-0.048287971905179985
soft_nearest_tournament,27,1194,-0.048287971905179985
soft_nearest_tournament,28,1194,-0.048287971905179985
soft_nearest_tournament,29,1194,-0.048287971905179985
soft_nearest_tournament,30,1194,-0.048287971905179985
soft_nearest_tournament,31,1194,-0.048287971905179985
soft_nearest_tournament,32,1194,-0.048287971905179985
soft_nearest_tournament,33,1194,-0.048287971905179985
soft_nearest_tournament,34,1194,-0.048287971905179985
soft_nearest_tournament,35,1194,-0.048287971905179985
soft_nearest_tournament,36,1194,-0.048287971905179985
soft_nearest_tournament,37,1194,-0.048287971905179985
soft_nearest_tournament,38,1194,-0.048287971905179985
soft_nearest_tournament,39,1194,-0.048287971905179985
soft_nearest_tournament,40,1194,-0.048287971905179985
soft_nearest_tournament,41,1194,-0.048287971905179985
soft_nearest_tournament,42,1194,-0.048287971905179985
soft_nearest_tournament,43,1194,-0.048287971905179985
soft_nearest_tournament,44,1194,-0.048287971905179985
soft_nearest_tournament,45,1194,-0.048287971905179985
soft_nearest_tournament,46,1194,-0.048287971905179985
soft_nearest_tournament,47,1194,-0.048287971905179985
soft_nearest_tournament,48,1194,-0.048287971905179985
soft_nearest_tournament,49,1194,-0.048287971905179985
soft_nearest_tournament,50,1194,-0.048287971905179985
soft_nearest_tournament,51,1194,-0.048287971905179985
soft_nearest_tournament,52,1194,-0.048287971905179985
soft_nearest_tournament,53,1194,-0.048287971905179985
soft_nearest_tournament,54,1190,-0.04477611940298507
soft_nearest_tournament,55,1190,-0.04477611940298507
soft_nearest_tournament,56,1190,-0.04477611940298507
soft_nearest_tournament,57,1190,-0.04477611940298507
soft_nearest_tournament,58,1190,-0.04477611940298507
soft_nearest_tournament,59,1190,-0.04477611940298507
soft_nearest_tournament,60,1190,-0.04477611940298507
soft_nearest_tournament,61,1190,-0.04477611940298507
soft_nearest_tournament,62,1190,-0.04477611940298507
soft_nearest_tournament,63,1190,-0.04477611940298507
soft_nearest_tournament,64,1190,-0.04477611940298507
soft_nearest_tournament,65,1190,-0.04477611940298507
soft_nearest_tournament,66,1190,-0.04477611940298507
soft_nearest_tournament,67,1190,-0.04477611940298507
soft_nearest_tournament,68,1190,-0.04477611940298507
soft_nearest_tournament,69,1190,-0.04477611940298507
soft_nearest_tournament,70,1190,-0.04477611940298507
soft_nearest_tournament,71,1190,-0.04477611940298507
soft_nearest_tournament,72,1190,-0.04477611940298507
soft_nearest_tournament,73,1188,-0.04302019315188762
soft_nearest_tournament,74,1188,-0.04302019315188762
soft_nearest_tournament,75,1188,-0.04302019315188762
soft_nearest_tournament,76,1188,-0.04302019315188762
soft_nearest_tournament,77,1188,-0.04302019315188762
soft_nearest_tournament,78,1188,-0.04302019315188762
soft_nearest_tournament,79,1188,-0.04302019315188762
soft_nearest_tournament,80,1188,-0.04302019315188762
soft_nearest_tournament,81,1188,-0.04302019315188762
soft_nearest_tournament,82,1188,-0.04302019315188762
soft_nearest_tournament,83,1188,-0.04302019315188762
soft_nearest_tournament,84,1188,-0.04302019315188762
soft_nearest_tournament,85,1188,-0.04302019315188762
soft_nearest_tournament,86,1188,-0.04302019315188762
soft_nearest_tournament,87,1187,-0.04214223002633889
soft_nearest_tournament,88,1187,-0.04214223002633889
soft_nearest_tournament,89,1187,-0.04214223002633889
soft_nearest_tournament,90,1187,-0.04214223002633889
soft_nearest_tournament,91,1187,-0.04214223002633889
soft_nearest_tournament,92,1187,-0.04214223002633889
soft_nearest_tournament,93,1187,-0.04214223002633889
soft_nearest_tournament,94,1187,-0.04214223002633889
soft_nearest_tournament,95,1187,-0.04214223002633889
soft_nearest_tournament,96,1187,-0.04214223002633889
soft_nearest_tournament,97,1187,-0.04214223002633889
soft_nearest_tournament,98,1187,-0.04214223002633889
soft_nearest_tournament,99,1187,-0.04214223002633889
