Population Size,Mutation Rate,Generations,Cmax,percentage
50,0.4,1500,170,-0.036585365853658534
50,0.4,2000,170,-0.036585365853658534
50,0.5,500,173,-0.054878048780487805
50,0.5,1000,162,0.012195121951219513
50,0.5,1500,170,-0.036585365853658534
50,0.5,2000,170,-0.036585365853658534
100,0.1,500,174,-0.06097560975609756
100,0.1,1000,170,-0.036585365853658534
100,0.1,1500,171,-0.042682926829268296
100,0.1,2000,174,-0.06097560975609756
100,0.2,500,170,-0.036585365853658534
100,0.2,1000,170,-0.036585365853658534
100,0.2,1500,173,-0.054878048780487805
100,0.2,2000,173,-0.054878048780487805
100,0.3,500,170,-0.036585365853658534
100,0.3,1000,165,-0.006097560975609756
100,0.3,1500,170,-0.036585365853658534
100,0.3,2000,170,-0.036585365853658534
100,0.4,500,170,-0.036585365853658534
100,0.4,1000,170,-0.036585365853658534
100,0.4,1500,170,-0.036585365853658534
100,0.4,2000,171,-0.042682926829268296
100,0.5,500,162,0.012195121951219513
100,0.5,1000,168,-0.024390243902439025
100,0.5,1500,164,0.0
100,0.5,2000,170,-0.036585365853658534
200,0.1,500,170,-0.036585365853658534
200,0.1,1000,170,-0.036585365853658534
200,0.1,1500,172,-0.04878048780487805
200,0.1,2000,170,-0.036585365853658534
200,0.2,500,170,-0.036585365853658534
200,0.2,1000,173,-0.054878048780487805
200,0.2,1500,170,-0.036585365853658534
200,0.2,2000,169,-0.03048780487804878
200,0.3,500,170,-0.036585365853658534
200,0.3,1000,170,-0.036585365853658534
200,0.3,1500,170,-0.036585365853658534
200,0.3,2000,170,-0.036585365853658534
200,0.4,500,170,-0.036585365853658534
200,0.4,1000,170,-0.036585365853658534
200,0.4,1500,170,-0.036585365853658534
200,0.4,2000,169,-0.03048780487804878
200,0.5,500,169,-0.03048780487804878
200,0.5,1000,169,-0.03048780487804878
200,0.5,1500,170,-0.036585365853658534
200,0.5,2000,162,0.012195121951219513
300,0.1,500,171,-0.042682926829268296
300,0.1,1000,170,-0.036585365853658534
300,0.1,1500,170,-0.036585365853658534
300,0.1,2000,175,-0.06707317073170732
300,0.2,500,170,-0.036585365853658534
300,0.2,1000,171,-0.042682926829268296
300,0.2,1500,169,-0.03048780487804878
300,0.2,2000,172,-0.04878048780487805
300,0.3,500,173,-0.054878048780487805
300,0.3,1000,170,-0.036585365853658534
300,0.3,1500,170,-0.036585365853658534
300,0.3,2000,171,-0.042682926829268296
300,0.4,500,164,0.0
300,0.4,1000,170,-0.036585365853658534
300,0.4,1500,163,0.006097560975609756
300,0.4,2000,165,-0.006097560975609756
300,0.5,500,164,0.0
300,0.5,1000,165,-0.006097560975609756
300,0.5,1500,166,-0.012195121951219513
300,0.5,2000,162,0.012195121951219513
50,0.1,500,184,-0.01098901098901099
50,0.1,1000,182,0.0
50,0.1,1500,182,0.0
50,0.1,2000,182,0.0
50,0.2,500,182,0.0
50,0.2,1000,182,0.0
50,0.2,1500,182,0.0
50,0.2,2000,182,0.0
50,0.3,500,182,0.0
50,0.3,1000,182,0.0
50,0.3,1500,182,0.0
50,0.3,2000,182,0.0
50,0.4,500,182,0.0
50,0.4,1000,182,0.0
50,0.4,1500,182,0.0
50,0.4,2000,182,0.0
50,0.5,500,182,0.0
50,0.5,1000,182,0.0
50,0.5,1500,182,0.0
50,0.5,2000,182,0.0
100,0.1,500,182,0.0
100,0.1,1000,182,0.0
100,0.1,1500,182,0.0
100,0.1,2000,182,0.0
100,0.2,500,182,0.0
100,0.2,1000,182,0.0
100,0.2,1500,182,0.0
100,0.2,2000,182,0.0
100,0.3,500,182,0.0
100,0.3,1000,182,0.0
100,0.3,1500,182,0.0
100,0.3,2000,182,0.0
100,0.4,500,182,0.0
100,0.4,1000,182,0.0
100,0.4,1500,182,0.0
100,0.4,2000,182,0.0
100,0.5,500,182,0.0
100,0.5,1000,182,0.0
100,0.5,1500,182,0.0
100,0.5,2000,182,0.0
200,0.1,500,182,0.0
200,0.1,1000,182,0.0
200,0.1,1500,182,0.0
200,0.1,2000,182,0.0
200,0.2,500,182,0.0
200,0.2,1000,182,0.0
200,0.2,1500,182,0.0
200,0.2,2000,182,0.0
200,0.3,500,182,0.0
200,0.3,1000,182,0.0
200,0.3,1500,182,0.0
200,0.3,2000,182,0.0
200,0.4,500,182,0.0
200,0.4,1000,182,0.0
200,0.4,1500,182,0.0
200,0.4,2000,182,0.0
200,0.5,500,182,0.0
200,0.5,1000,182,0.0
200,0.5,1500,182,0.0
200,0.5,2000,182,0.0
300,0.1,500,184,-0.01098901098901099
300,0.1,1000,182,0.0
300,0.1,1500,182,0.0
300,0.1,2000,182,0.0
300,0.2,500,182,0.0
300,0.2,1000,182,0.0
300,0.2,1500,182,0.0
300,0.2,2000,182,0.0
300,0.3,500,182,0.0
300,0.3,1000,182,0.0
300,0.3,1500,182,0.0
300,0.3,2000,182,0.0
300,0.4,500,182,0.0
300,0.4,1000,182,0.0
300,0.4,1500,182,0.0
300,0.4,2000,182,0.0
300,0.5,500,182,0.0
300,0.5,1000,182,0.0
300,0.5,1500,182,0.0
300,0.5,2000,182,0.0
50,0.1,500,161,-0.012578616352201259
50,0.1,1000,168,-0.05660377358490566
50,0.1,1500,163,-0.025157232704402517
50,0.1,2000,165,-0.03773584905660377
50,0.2,500,168,-0.05660377358490566
50,0.2,1000,164,-0.031446540880503145
50,0.2,1500,165,-0.03773584905660377
50,0.2,2000,165,-0.03773584905660377
50,0.3,500,165,-0.03773584905660377
50,0.3,1000,165,-0.03773584905660377
50,0.3,1500,160,-0.006289308176100629
50,0.3,2000,159,0.0
50,0.4,500,160,-0.006289308176100629
50,0.4,1000,159,0.0
50,0.4,1500,159,0.0
50,0.4,2000,159,0.0
50,0.5,500,160,-0.006289308176100629
50,0.5,1000,159,0.0
50,0.5,1500,159,0.0
50,0.5,2000,159,0.0
100,0.1,500,168,-0.05660377358490566
100,0.1,1000,168,-0.05660377358490566
100,0.1,1500,167,-0.050314465408805034
100,0.1,2000,167,-0.050314465408805034
100,0.2,500,163,-0.025157232704402517
100,0.2,1000,160,-0.006289308176100629
100,0.2,1500,160,-0.006289308176100629
100,0.2,2000,161,-0.012578616352201259
100,0.3,500,159,0.0
100,0.3,1000,159,0.0
100,0.3,1500,159,0.0
100,0.3,2000,159,0.0
100,0.4,500,159,0.0
100,0.4,1000,159,0.0
100,0.4,1500,159,0.0
100,0.4,2000,159,0.0
100,0.5,500,158,0.006289308176100629
100,0.5,1000,159,0.0
100,0.5,1500,158,0.006289308176100629
100,0.5,2000,158,0.006289308176100629
200,0.1,500,164,-0.031446540880503145
200,0.1,1000,163,-0.025157232704402517
200,0.1,1500,168,-0.05660377358490566
200,0.1,2000,159,0.0
200,0.2,500,159,0.0
200,0.2,1000,159,0.0
200,0.2,1500,159,0.0
200,0.2,2000,160,-0.006289308176100629
200,0.3,500,159,0.0
200,0.3,1000,159,0.0
200,0.3,1500,159,0.0
200,0.3,2000,159,0.0
200,0.4,500,159,0.0
200,0.4,1000,157,0.012578616352201259
200,0.4,1500,159,0.0
200,0.4,2000,159,0.0
200,0.5,500,158,0.006289308176100629
200,0.5,1000,159,0.0
200,0.5,1500,159,0.0
200,0.5,2000,158,0.006289308176100629
300,0.1,500,163,-0.025157232704402517
300,0.1,1000,159,0.0
300,0.1,1500,168,-0.05660377358490566
300,0.1,2000,163,-0.025157232704402517
300,0.2,500,159,0.0
300,0.2,1000,159,0.0
300,0.2,1500,159,0.0
300,0.2,2000,159,0.0
300,0.3,500,159,0.0
300,0.3,1000,159,0.0
300,0.3,1500,159,0.0
300,0.3,2000,159,0.0
300,0.4,500,158,0.006289308176100629
300,0.4,1000,159,0.0
300,0.4,1500,158,0.006289308176100629
300,0.4,2000,159,0.0
300,0.5,500,158,0.006289308176100629
300,0.5,1000,159,0.0
300,0.5,1500,159,0.0
300,0.5,2000,158,0.006289308176100629
50,0.1,500,165,-0.03125
50,0.1,1000,170,-0.0625
50,0.1,1500,161,-0.00625
50,0.1,2000,166,-0.0375
50,0.2,500,163,-0.01875
50,0.2,1000,164,-0.025
50,0.2,1500,163,-0.01875
50,0.2,2000,160,0.0
50,0.3,500,161,-0.00625
50,0.3,1000,160,0.0
50,0.3,1500,157,0.01875
50,0.3,2000,160,0.0
50,0.4,500,157,0.01875
50,0.4,1000,159,0.00625
50,0.4,1500,157,0.01875
50,0.4,2000,157,0.01875
50,0.5,500,158,0.0125
50,0.5,1000,158,0.0125
50,0.5,1500,157,0.01875
50,0.5,2000,157,0.01875
100,0.1,500,164,-0.025
100,0.1,1000,161,-0.00625
100,0.1,1500,160,0.0
100,0.1,2000,162,-0.0125
100,0.2,500,158,0.0125
100,0.2,1000,158,0.0125
100,0.2,1500,157,0.01875
100,0.2,2000,160,0.0
100,0.3,500,166,-0.0375
100,0.3,1000,159,0.00625
100,0.3,1500,157,0.01875
100,0.3,2000,158,0.0125
100,0.4,500,160,0.0
100,0.4,1000,157,0.01875
100,0.4,1500,157,0.01875
100,0.4,2000,157,0.01875
100,0.5,500,157,0.01875
100,0.5,1000,158,0.0125
100,0.5,1500,157,0.01875
100,0.5,2000,157,0.01875
200,0.1,500,157,0.01875
200,0.1,1000,160,0.0
200,0.1,1500,160,0.0
200,0.1,2000,158,0.0125
200,0.2,500,161,-0.00625
200,0.2,1000,158,0.0125
200,0.2,1500,158,0.0125
200,0.2,2000,159,0.00625
200,0.3,500,157,0.01875
200,0.3,1000,158,0.0125
200,0.3,1500,157,0.01875
200,0.3,2000,157,0.01875
200,0.4,500,157,0.01875
200,0.4,1000,157,0.01875
200,0.4,1500,157,0.01875
200,0.4,2000,157,0.01875
200,0.5,500,158,0.0125
200,0.5,1000,157,0.01875
200,0.5,1500,157,0.01875
200,0.5,2000,157,0.01875
300,0.1,500,157,0.01875
300,0.1,1000,160,0.0
300,0.1,1500,160,0.0
300,0.1,2000,160,0.0
300,0.2,500,157,0.01875
300,0.2,1000,158,0.0125
300,0.2,1500,158,0.0125
300,0.2,2000,157,0.01875
300,0.3,500,158,0.0125
300,0.3,1000,157,0.01875
300,0.3,1500,157,0.01875
300,0.3,2000,157,0.01875
300,0.4,500,157,0.01875
300,0.4,1000,157,0.01875
300,0.4,1500,157,0.01875
300,0.4,2000,157,0.01875
300,0.5,500,157,0.01875
300,0.5,1000,157,0.01875
300,0.5,1500,157,0.01875
300,0.5,2000,157,0.01875
50,0.1,500,159,-0.019230769230769232
50,0.1,1000,158,-0.01282051282051282
50,0.1,1500,158,-0.01282051282051282
50,0.1,2000,158,-0.01282051282051282
50,0.2,500,158,-0.01282051282051282
50,0.2,1000,160,-0.02564102564102564
50,0.2,1500,158,-0.01282051282051282
50,0.2,2000,158,-0.01282051282051282
50,0.3,500,158,-0.01282051282051282
50,0.3,1000,158,-0.01282051282051282
50,0.3,1500,158,-0.01282051282051282
50,0.3,2000,158,-0.01282051282051282
50,0.4,500,158,-0.01282051282051282
50,0.4,1000,158,-0.01282051282051282
50,0.4,1500,156,0.0
50,0.4,2000,154,0.01282051282051282
50,0.5,500,156,0.0
50,0.5,1000,157,-0.00641025641025641
50,0.5,1500,151,0.03205128205128205
50,0.5,2000,157,-0.00641025641025641
100,0.1,500,159,-0.019230769230769232
100,0.1,1000,158,-0.01282051282051282
100,0.1,1500,158,-0.01282051282051282
100,0.1,2000,159,-0.019230769230769232
100,0.2,500,160,-0.02564102564102564
100,0.2,1000,158,-0.01282051282051282
100,0.2,1500,158,-0.01282051282051282
100,0.2,2000,158,-0.01282051282051282
100,0.3,500,158,-0.01282051282051282
100,0.3,1000,158,-0.01282051282051282
100,0.3,1500,158,-0.01282051282051282
100,0.3,2000,158,-0.01282051282051282
100,0.4,500,158,-0.01282051282051282
100,0.4,1000,156,0.0
100,0.4,1500,151,0.03205128205128205
100,0.4,2000,153,0.019230769230769232
100,0.5,500,154,0.01282051282051282
100,0.5,1000,156,0.0
100,0.5,1500,151,0.03205128205128205
100,0.5,2000,155,0.00641025641025641
200,0.1,500,158,-0.01282051282051282
200,0.1,1000,158,-0.01282051282051282
200,0.1,1500,155,0.00641025641025641
200,0.1,2000,158,-0.01282051282051282
200,0.2,500,154,0.01282051282051282
200,0.2,1000,158,-0.01282051282051282
200,0.2,1500,156,0.0
200,0.2,2000,158,-0.01282051282051282
200,0.3,500,157,-0.00641025641025641
200,0.3,1000,158,-0.01282051282051282
200,0.3,1500,157,-0.00641025641025641
200,0.3,2000,155,0.00641025641025641
200,0.4,500,156,0.0
200,0.4,1000,151,0.03205128205128205
200,0.4,1500,151,0.03205128205128205
200,0.4,2000,153,0.019230769230769232
200,0.5,500,151,0.03205128205128205
200,0.5,1000,151,0.03205128205128205
200,0.5,1500,154,0.01282051282051282
200,0.5,2000,151,0.03205128205128205
300,0.1,500,160,-0.02564102564102564
300,0.1,1000,158,-0.01282051282051282
300,0.1,1500,158,-0.01282051282051282
300,0.1,2000,156,0.0
300,0.2,500,158,-0.01282051282051282
300,0.2,1000,151,0.03205128205128205
300,0.2,1500,158,-0.01282051282051282
300,0.2,2000,156,0.0
300,0.3,500,158,-0.01282051282051282
300,0.3,1000,151,0.03205128205128205
300,0.3,1500,154,0.01282051282051282
300,0.3,2000,155,0.00641025641025641
300,0.4,500,151,0.03205128205128205
300,0.4,1000,151,0.03205128205128205
300,0.4,1500,154,0.01282051282051282
300,0.4,2000,151,0.03205128205128205
300,0.5,500,151,0.03205128205128205
300,0.5,1000,151,0.03205128205128205
300,0.5,1500,151,0.03205128205128205
300,0.5,2000,151,0.03205128205128205
50,0.1,500,160,-0.012658227848101266
50,0.1,1000,160,-0.012658227848101266
50,0.1,1500,160,-0.012658227848101266
50,0.1,2000,160,-0.012658227848101266
50,0.2,500,160,-0.012658227848101266
50,0.2,1000,160,-0.012658227848101266
50,0.2,1500,160,-0.012658227848101266
50,0.2,2000,160,-0.012658227848101266
50,0.3,500,160,-0.012658227848101266
50,0.3,1000,158,0.0
50,0.3,1500,160,-0.012658227848101266
50,0.3,2000,160,-0.012658227848101266
50,0.4,500,160,-0.012658227848101266
50,0.4,1000,160,-0.012658227848101266
50,0.4,1500,158,0.0
50,0.4,2000,158,0.0
50,0.5,500,160,-0.012658227848101266
50,0.5,1000,160,-0.012658227848101266
50,0.5,1500,160,-0.012658227848101266
50,0.5,2000,158,0.0
100,0.1,500,160,-0.012658227848101266
100,0.1,1000,163,-0.03164556962025317
100,0.1,1500,160,-0.012658227848101266
100,0.1,2000,160,-0.012658227848101266
100,0.2,500,160,-0.012658227848101266
100,0.2,1000,160,-0.012658227848101266
100,0.2,1500,160,-0.012658227848101266
100,0.2,2000,160,-0.012658227848101266
100,0.3,500,160,-0.012658227848101266
100,0.3,1000,160,-0.012658227848101266
100,0.3,1500,158,0.0
100,0.3,2000,158,0.0
100,0.4,500,160,-0.012658227848101266
100,0.4,1000,160,-0.012658227848101266
100,0.4,1500,158,0.0
100,0.4,2000,158,0.0
100,0.5,500,160,-0.012658227848101266
100,0.5,1000,160,-0.012658227848101266
100,0.5,1500,158,0.0
100,0.5,2000,160,-0.012658227848101266
200,0.1,500,160,-0.012658227848101266
200,0.1,1000,158,0.0
200,0.1,1500,160,-0.012658227848101266
200,0.1,2000,160,-0.012658227848101266
200,0.2,500,160,-0.012658227848101266
200,0.2,1000,158,0.0
200,0.2,1500,158,0.0
200,0.2,2000,160,-0.012658227848101266
200,0.3,500,159,-0.006329113924050633
200,0.3,1000,160,-0.012658227848101266
200,0.3,1500,158,0.0
200,0.3,2000,158,0.0
200,0.4,500,158,0.0
200,0.4,1000,160,-0.012658227848101266
200,0.4,1500,158,0.0
200,0.4,2000,158,0.0
200,0.5,500,158,0.0
200,0.5,1000,158,0.0
200,0.5,1500,158,0.0
200,0.5,2000,158,0.0
300,0.1,500,160,-0.012658227848101266
300,0.1,1000,160,-0.012658227848101266
300,0.1,1500,158,0.0
300,0.1,2000,160,-0.012658227848101266
300,0.2,500,160,-0.012658227848101266
300,0.2,1000,160,-0.012658227848101266
300,0.2,1500,160,-0.012658227848101266
300,0.2,2000,158,0.0
300,0.3,500,158,0.0
300,0.3,1000,159,-0.006329113924050633
300,0.3,1500,160,-0.012658227848101266
300,0.3,2000,158,0.0
300,0.4,500,158,0.0
300,0.4,1000,158,0.0
300,0.4,1500,158,0.0
300,0.4,2000,158,0.0
300,0.5,500,158,0.0
300,0.5,1000,158,0.0
300,0.5,1500,158,0.0
300,0.5,2000,158,0.0
50,0.1,500,164,0.006060606060606061
50,0.1,1000,160,0.030303030303030304
50,0.1,1500,160,0.030303030303030304
50,0.1,2000,160,0.030303030303030304
50,0.2,500,160,0.030303030303030304
50,0.2,1000,160,0.030303030303030304
50,0.2,1500,160,0.030303030303030304
50,0.2,2000,160,0.030303030303030304
50,0.3,500,160,0.030303030303030304
50,0.3,1000,160,0.030303030303030304
50,0.3,1500,160,0.030303030303030304
50,0.3,2000,160,0.030303030303030304
50,0.4,500,160,0.030303030303030304
50,0.4,1000,160,0.030303030303030304
50,0.4,1500,160,0.030303030303030304
50,0.4,2000,160,0.030303030303030304
50,0.5,500,160,0.030303030303030304
50,0.5,1000,160,0.030303030303030304
50,0.5,1500,160,0.030303030303030304
50,0.5,2000,160,0.030303030303030304
100,0.1,500,160,0.030303030303030304
100,0.1,1000,162,0.01818181818181818
100,0.1,1500,162,0.01818181818181818
100,0.1,2000,160,0.030303030303030304
100,0.2,500,160,0.030303030303030304
100,0.2,1000,160,0.030303030303030304
100,0.2,1500,160,0.030303030303030304
100,0.2,2000,160,0.030303030303030304
100,0.3,500,160,0.030303030303030304
100,0.3,1000,160,0.030303030303030304
100,0.3,1500,160,0.030303030303030304
100,0.3,2000,160,0.030303030303030304
100,0.4,500,160,0.030303030303030304
100,0.4,1000,160,0.030303030303030304
100,0.4,1500,160,0.030303030303030304
100,0.4,2000,160,0.030303030303030304
100,0.5,500,160,0.030303030303030304
100,0.5,1000,160,0.030303030303030304
100,0.5,1500,160,0.030303030303030304
100,0.5,2000,160,0.030303030303030304
200,0.1,500,160,0.030303030303030304
200,0.1,1000,160,0.030303030303030304
200,0.1,1500,160,0.030303030303030304
200,0.1,2000,160,0.030303030303030304
200,0.2,500,160,0.030303030303030304
200,0.2,1000,160,0.030303030303030304
200,0.2,1500,160,0.030303030303030304
200,0.2,2000,160,0.030303030303030304
200,0.3,500,160,0.030303030303030304
200,0.3,1000,160,0.030303030303030304
200,0.3,1500,160,0.030303030303030304
200,0.3,2000,160,0.030303030303030304
200,0.4,500,160,0.030303030303030304
200,0.4,1000,160,0.030303030303030304
200,0.4,1500,160,0.030303030303030304
200,0.4,2000,160,0.030303030303030304
200,0.5,500,160,0.030303030303030304
200,0.5,1000,160,0.030303030303030304
200,0.5,1500,160,0.030303030303030304
200,0.5,2000,160,0.030303030303030304
300,0.1,500,160,0.030303030303030304
300,0.1,1000,160,0.030303030303030304
300,0.1,1500,160,0.030303030303030304
300,0.1,2000,160,0.030303030303030304
300,0.2,500,160,0.030303030303030304
300,0.2,1000,160,0.030303030303030304
300,0.2,1500,160,0.030303030303030304
300,0.2,2000,160,0.030303030303030304
300,0.3,500,160,0.030303030303030304
300,0.3,1000,160,0.030303030303030304
300,0.3,1500,160,0.030303030303030304
300,0.3,2000,160,0.030303030303030304
300,0.4,500,160,0.030303030303030304
300,0.4,1000,160,0.030303030303030304
300,0.4,1500,160,0.030303030303030304
300,0.4,2000,160,0.030303030303030304
300,0.5,500,160,0.030303030303030304
300,0.5,1000,160,0.030303030303030304
300,0.5,1500,160,0.030303030303030304
300,0.5,2000,160,0.030303030303030304
50,0.1,500,159,0.00625
50,0.1,1000,164,-0.025
50,0.1,1500,161,-0.00625
50,0.1,2000,161,-0.00625
50,0.2,500,161,-0.00625
50,0.2,1000,161,-0.00625
50,0.2,1500,161,-0.00625
50,0.2,2000,158,0.0125
50,0.3,500,161,-0.00625
50,0.3,1000,161,-0.00625
50,0.3,1500,159,0.00625
50,0.3,2000,159,0.00625
50,0.4,500,161,-0.00625
50,0.4,1000,159,0.00625
50,0.4,1500,159,0.00625
50,0.4,2000,159,0.00625
50,0.5,500,161,-0.00625
50,0.5,1000,161,-0.00625
50,0.5,1500,158,0.0125
50,0.5,2000,159,0.00625
100,0.1,500,161,-0.00625
100,0.1,1000,161,-0.00625
100,0.1,1500,159,0.00625
100,0.1,2000,159,0.00625
100,0.2,500,161,-0.00625
100,0.2,1000,161,-0.00625
100,0.2,1500,161,-0.00625
100,0.2,2000,155,0.03125
100,0.3,500,159,0.00625
100,0.3,1000,158,0.0125
100,0.3,1500,159,0.00625
100,0.3,2000,159,0.00625
100,0.4,500,161,-0.00625
100,0.4,1000,158,0.0125
100,0.4,1500,159,0.00625
100,0.4,2000,158,0.0125
100,0.5,500,157,0.01875
100,0.5,1000,157,0.01875
100,0.5,1500,156,0.025
100,0.5,2000,155,0.03125
200,0.1,500,161,-0.00625
200,0.1,1000,161,-0.00625
200,0.1,1500,158,0.0125
200,0.1,2000,160,0.0
200,0.2,500,161,-0.00625
200,0.2,1000,159,0.00625
200,0.2,1500,155,0.03125
200,0.2,2000,160,0.0
200,0.3,500,159,0.00625
200,0.3,1000,155,0.03125
200,0.3,1500,159,0.00625
200,0.3,2000,159,0.00625
200,0.4,500,158,0.0125
200,0.4,1000,158,0.0125
200,0.4,1500,158,0.0125
200,0.4,2000,158,0.0125
200,0.5,500,158,0.0125
200,0.5,1000,156,0.025
200,0.5,1500,155,0.03125
200,0.5,2000,156,0.025
300,0.1,500,159,0.00625
300,0.1,1000,161,-0.00625
300,0.1,1500,158,0.0125
300,0.1,2000,160,0.0
300,0.2,500,160,0.0
300,0.2,1000,160,0.0
300,0.2,1500,158,0.0125
300,0.2,2000,160,0.0
300,0.3,500,157,0.01875
300,0.3,1000,159,0.00625
300,0.3,1500,156,0.025
300,0.3,2000,158,0.0125
300,0.4,500,156,0.025
300,0.4,1000,157,0.01875
300,0.4,1500,155,0.03125
300,0.4,2000,155,0.03125
300,0.5,500,156,0.025
300,0.5,1000,156,0.025
300,0.5,1500,155,0.03125
300,0.5,2000,156,0.025
50,0.1,500,160,0.0
50,0.1,1000,160,0.0
50,0.1,1500,162,-0.0125
50,0.1,2000,162,-0.0125
50,0.2,500,161,-0.00625
50,0.2,1000,161,-0.00625
50,0.2,1500,160,0.0
50,0.2,2000,161,-0.00625
50,0.3,500,161,-0.00625
50,0.3,1000,160,0.0
50,0.3,1500,161,-0.00625
50,0.3,2000,160,0.0
50,0.4,500,160,0.0
50,0.4,1000,160,0.0
50,0.4,1500,160,0.0
50,0.4,2000,160,0.0
50,0.5,500,160,0.0
50,0.5,1000,160,0.0
50,0.5,1500,160,0.0
50,0.5,2000,160,0.0
100,0.1,500,161,-0.00625
100,0.1,1000,161,-0.00625
100,0.1,1500,162,-0.0125
100,0.1,2000,160,0.0
100,0.2,500,161,-0.00625
100,0.2,1000,161,-0.00625
100,0.2,1500,160,0.0
100,0.2,2000,161,-0.00625
100,0.3,500,160,0.0
100,0.3,1000,160,0.0
100,0.3,1500,160,0.0
100,0.3,2000,160,0.0
100,0.4,500,160,0.0
100,0.4,1000,160,0.0
100,0.4,1500,160,0.0
100,0.4,2000,160,0.0
100,0.5,500,160,0.0
100,0.5,1000,160,0.0
100,0.5,1500,160,0.0
100,0.5,2000,160,0.0
200,0.1,500,160,0.0
200,0.1,1000,160,0.0
200,0.1,1500,161,-0.00625
200,0.1,2000,161,-0.00625
200,0.2,500,160,0.0
200,0.2,1000,160,0.0
200,0.2,1500,160,0.0
200,0.2,2000,160,0.0
200,0.3,500,160,0.0
200,0.3,1000,160,0.0
200,0.3,1500,160,0.0
200,0.3,2000,160,0.0
200,0.4,500,160,0.0
200,0.4,1000,160,0.0
200,0.4,1500,160,0.0
200,0.4,2000,160,0.0
200,0.5,500,160,0.0
200,0.5,1000,160,0.0
200,0.5,1500,160,0.0
200,0.5,2000,160,0.0
300,0.1,500,161,-0.00625
300,0.1,1000,161,-0.00625
300,0.1,1500,160,0.0
300,0.1,2000,160,0.0
300,0.2,500,160,0.0
300,0.2,1000,160,0.0
300,0.2,1500,160,0.0
300,0.2,2000,160,0.0
300,0.3,500,160,0.0
300,0.3,1000,160,0.0
300,0.3,1500,160,0.0
300,0.3,2000,160,0.0
300,0.4,500,160,0.0
300,0.4,1000,160,0.0
300,0.4,1500,160,0.0
300,0.4,2000,160,0.0
300,0.5,500,160,0.0
300,0.5,1000,160,0.0
300,0.5,1500,160,0.0
300,0.5,2000,160,0.0
50,0.1,500,143,-0.02142857142857143
50,0.1,1000,137,0.02142857142857143
50,0.1,1500,136,0.02857142857142857
50,0.1,2000,139,0.007142857142857143
50,0.2,500,139,0.007142857142857143
50,0.2,1000,139,0.007142857142857143
50,0.2,1500,142,-0.014285714285714285
50,0.2,2000,139,0.007142857142857143
50,0.3,500,139,0.007142857142857143
50,0.3,1000,139,0.007142857142857143
50,0.3,1500,136,0.02857142857142857
50,0.3,2000,139,0.007142857142857143
50,0.4,500,139,0.007142857142857143
50,0.4,1000,139,0.007142857142857143
50,0.4,1500,139,0.007142857142857143
50,0.4,2000,136,0.02857142857142857
50,0.5,500,139,0.007142857142857143
50,0.5,1000,136,0.02857142857142857
50,0.5,1500,139,0.007142857142857143
50,0.5,2000,136,0.02857142857142857
100,0.1,500,143,-0.02142857142857143
100,0.1,1000,139,0.007142857142857143
100,0.1,1500,139,0.007142857142857143
100,0.1,2000,139,0.007142857142857143
100,0.2,500,139,0.007142857142857143
100,0.2,1000,139,0.007142857142857143
100,0.2,1500,139,0.007142857142857143
100,0.2,2000,136,0.02857142857142857
100,0.3,500,139,0.007142857142857143
100,0.3,1000,136,0.02857142857142857
100,0.3,1500,139,0.007142857142857143
100,0.3,2000,136,0.02857142857142857
100,0.4,500,139,0.007142857142857143
100,0.4,1000,136,0.02857142857142857
100,0.4,1500,136,0.02857142857142857
100,0.4,2000,136,0.02857142857142857
100,0.5,500,139,0.007142857142857143
100,0.5,1000,136,0.02857142857142857
100,0.5,1500,136,0.02857142857142857
100,0.5,2000,136,0.02857142857142857
200,0.1,500,143,-0.02142857142857143
200,0.1,1000,143,-0.02142857142857143
200,0.1,1500,142,-0.014285714285714285
200,0.1,2000,139,0.007142857142857143
200,0.2,500,139,0.007142857142857143
200,0.2,1000,136,0.02857142857142857
200,0.2,1500,139,0.007142857142857143
200,0.2,2000,139,0.007142857142857143
200,0.3,500,139,0.007142857142857143
200,0.3,1000,136,0.02857142857142857
200,0.3,1500,139,0.007142857142857143
200,0.3,2000,139,0.007142857142857143
200,0.4,500,136,0.02857142857142857
200,0.4,1000,138,0.014285714285714285
200,0.4,1500,139,0.007142857142857143
200,0.4,2000,136,0.02857142857142857
200,0.5,500,136,0.02857142857142857
200,0.5,1000,136,0.02857142857142857
200,0.5,1500,135,0.03571428571428571
200,0.5,2000,136,0.02857142857142857
300,0.1,500,143,-0.02142857142857143
300,0.1,1000,139,0.007142857142857143
300,0.1,1500,139,0.007142857142857143
300,0.1,2000,139,0.007142857142857143
300,0.2,500,139,0.007142857142857143
300,0.2,1000,139,0.007142857142857143
300,0.2,1500,136,0.02857142857142857
300,0.2,2000,139,0.007142857142857143
300,0.3,500,139,0.007142857142857143
300,0.3,1000,136,0.02857142857142857
300,0.3,1500,138,0.014285714285714285
300,0.3,2000,136,0.02857142857142857
300,0.4,500,136,0.02857142857142857
300,0.4,1000,136,0.02857142857142857
300,0.4,1500,136,0.02857142857142857
300,0.4,2000,136,0.02857142857142857
300,0.5,500,136,0.02857142857142857
300,0.5,1000,136,0.02857142857142857
300,0.5,1500,136,0.02857142857142857
300,0.5,2000,136,0.02857142857142857
50,0.1,500,163,0.012121212121212121
50,0.1,1000,163,0.012121212121212121
50,0.1,1500,163,0.012121212121212121
50,0.1,2000,163,0.012121212121212121
